id,Loan Amount,Term,State,Annual Income,Income Verification Status,Average Account Balance,Due Amount,Home Ownership,Loan Purpose,Due Settlement,Installment Amount,Payment Plan,Approve Loan
626,15850.0, 36 months,CA,45000.0,Partially Verified,2937.0,20.0,RENT,debt_consolidation,Y,628.02,n,0
495,10000.0, 36 months,PA,51000.0,Partially Verified,11532.0,,MORTGAGE,credit_card,N,329.72,n,1
1583,35000.0, 36 months,NJ,210000.0,Verified,,1096.62,MORTGAGE,credit_card,Y,1096.62,n,1
2104,20400.0, 60 months,OK,49000.0,Verified,1680.0,529.08,MORTGAGE,debt_consolidation,Y,529.08,n,0
1616,16000.0, 36 months,MN,105892.0,Partially Verified,19440.0,10050.28,MORTGAGE,debt_consolidation,N,519.97,n,1
1782,19350.0, 36 months,AL,44004.0,Verified,7847.0,14199.28,MORTGAGE,debt_consolidation,N,759.06,n,0
158,10000.0, 36 months,TN,58000.0,Not Verified,25554.0,301.15,MORTGAGE,credit_card,Y,301.15,n,1
790,2000.0, 36 months,UT,42000.0,Verified,5633.0,1261.65,,vacation,N,65.95,n,1
2328,30000.0, 36 months,NC,145000.0,Verified,28362.0,1037.11,MORTGAGE,debt_consolidation,Y,987.72,n,1
2223,12075.0, 36 months,WA,63000.0,Not Verified,4707.0,379.73,RENT,debt_consolidation,N,379.73,n,1
366,35000.0, 36 months,VA,500000.0,Verified,72408.0,1054.02,MORTGAGE,debt_consolidation,N,1054.02,n,1
1817,8000.0, 36 months,IL,53000.0,Partially Verified,4048.0,263.58,RENT,credit_card,N,263.58,n,1
228,9000.0, 36 months,CO,,Verified,1949.0,325.33,RENT,debt_consolidation,Y,325.33,n,0
912,6225.0, 36 months,MA,34900.0,Verified,2779.0,221.91,RENT,debt_consolidation,,221.91,n,0
417,35000.0, 36 months,NY,155000.0,Verified,5974.0,27639.49,MORTGAGE,debt_consolidation,N,1153.17,n,1
1230,, 36 months,NJ,400000.0,Partially Verified,196292.0,27895.4,MORTGAGE,other,N,1239.48,n,1
742,13200.0, 36 months,CA,,Partially Verified,2312.0,435.23,RENT,debt_consolidation,Y,435.23,n,1
79,35000.0, 36 months,WI,200000.0,Partially Verified,10914.0,22341.09,MORTGAGE,debt_consolidation,N,1084.55,n,1
1214,12600.0, 36 months,MA,30000.0,Not Verified,2350.0,461.81,RENT,debt_consolidation,Y,461.81,n,0
492,3000.0, 36 months,FL,145000.0,Partially Verified,21606.0,2978.31,MORTGAGE,debt_consolidation,N,98.78,n,1
2417,14000.0, 36 months,IN,88000.0,Partially Verified,,11994.56,RENT,debt_consolidation,N,433.82,n,1
1169,27450.0, 36 months,NY,61000.0,Verified,3204.0,1087.64,RENT,debt_consolidation,N,1087.64,n,0
2494,20675.0, 60 months,TX,47000.0,Partially Verified,5152.0,612.8,RENT,debt_consolidation,Y,612.8,n,0
2296,22750.0, 60 months,CA,100000.0,Partially Verified,11668.0,23329.7,MORTGAGE,debt_consolidation,N,684.39,n,0
1342,27850.0, 36 months,CA,,Verified,11600.0,917.59,RENT,debt_consolidation,N,917.59,n,1
824,2400.0, 36 months,ND,42000.0,Not Verified,2141.0,78.0,RENT,vacation,,78.0,n,1
1791,16000.0, 60 months,CA,70000.0,Partially Verified,23153.0,351.4,MORTGAGE,home_improvement,N,351.4,n,1
2118,20000.0, 36 months,WI,70000.0,Partially Verified,15860.0,622.04,MORTGAGE,credit_card,N,622.04,n,1
2010,15000.0, 60 months,NY,,Partially Verified,3166.0,372.71,RENT,debt_consolidation,Y,372.71,n,0
1481,, 36 months,NC,28795.0,Verified,14629.0,410.1,OWN,debt_consolidation,Y,410.1,n,0
1168,8400.0, 36 months,NC,33000.0,Verified,12779.0,260.3,RENT,debt_consolidation,Y,260.3,n,1
2336,15000.0, 36 months,CA,47000.0,Partially Verified,2050.0,534.72,RENT,debt_consolidation,Y,534.72,n,0
2275,35000.0, 36 months,CA,189000.0,Verified,33333.0,50.0,MORTGAGE,debt_consolidation,Y,1327.45,n,0
2196,24000.0, 36 months,TX,130000.0,Not Verified,5439.0,17171.56,MORTGAGE,debt_consolidation,,790.74,n,1
1788,4800.0, 36 months,CO,67000.0,Partially Verified,22435.0,158.15,MORTGAGE,home_improvement,N,158.15,n,1
719,6000.0, 36 months,NC,85000.0,Not Verified,14722.0,188.0,MORTGAGE,debt_consolidation,N,188.0,n,1
1751,15125.0, 60 months,MI,58000.0,Not Verified,12814.0,477.25,MORTGAGE,debt_consolidation,Y,477.25,n,0
1024,24000.0, 60 months,GA,97000.0,Not Verified,11141.0,721.99,OWN,debt_consolidation,N,721.99,n,0
413,20000.0, 36 months,TX,55000.0,Verified,4247.0,771.49,RENT,debt_consolidation,Y,771.49,n,0
592,10200.0, 36 months,GA,78000.0,Not Verified,10363.0,307.18,MORTGAGE,debt_consolidation,N,307.18,n,1
1986,20000.0, 36 months,TX,58726.0,Not Verified,6383.0,50.0,OWN,credit_card,Y,712.96,n,0
2546,25000.0, 60 months,AR,80000.0,Partially Verified,10562.0,662.21,MORTGAGE,debt_consolidation,N,662.21,n,0
2315,12000.0, 60 months,WI,80000.0,,3986.0,50.0,OWN,major_purchase,Y,263.55,n,1
2332,,,NV,85000.0,Verified,1421.0,4601.04,RENT,debt_consolidation,N,227.49,n,1
1178,6000.0, 36 months,SD,50000.0,Verified,8762.0,219.91,RENT,debt_consolidation,Y,219.91,n,0
2133,20000.0, 36 months,AL,160000.0,Partially Verified,8503.0,622.04,OWN,credit_card,N,622.04,n,1
1372,21000.0, 36 months,WI,67000.0,Not Verified,4540.0,691.4,MORTGAGE,credit_card,Y,691.4,n,1
1797,12000.0, 36 months,MO,65000.0,Not Verified,2990.0,4182.82,RENT,other,,395.37,n,1
1922,21000.0, 60 months,SC,105000.0,Not Verified,7327.0,451.27,MORTGAGE,debt_consolidation,N,451.27,n,1
127,10800.0, 36 months,MD,63000.0,Verified,16547.0,11.26,MORTGAGE,debt_consolidation,N,350.98,n,1
2465,10000.0, 36 months,AK,43000.0,Not Verified,1554.0,361.48,RENT,vacation,Y,361.48,n,0
1893,15600.0,,NY,67000.0,Verified,36140.0,499.84,MORTGAGE,other,,499.84,n,0
150,20000.0, 36 months,FL,62000.0,Verified,3314.0,100.0,RENT,debt_consolidation,Y,659.43,n,1
346,11200.0, 36 months,WI,60000.0,Partially Verified,16791.0,369.28,MORTGAGE,debt_consolidation,N,369.28,n,1
1437,35000.0, 60 months,FL,110000.0,Verified,34870.0,1104.37,OWN,debt_consolidation,Y,1104.37,n,0
1629,30800.0, 36 months,RI,95000.0,Verified,3255.0,1014.06,MORTGAGE,debt_consolidation,N,1014.06,n,1
396,15000.0, 36 months,PA,45000.0,Partially Verified,3793.0,534.72,MORTGAGE,debt_consolidation,N,534.72,,0
394,10000.0, 36 months,AZ,41000.0,Partially Verified,5048.0,329.72,RENT,debt_consolidation,Y,329.72,n,1
2032,10000.0, 36 months,MA,30200.0,Verified,18802.0,329.72,OWN,home_improvement,Y,329.72,n,1
208,4800.0, 36 months,IN,48958.0,Partially Verified,6723.0,188.83,MORTGAGE,debt_consolidation,Y,178.37,n,0
496,14000.0, 36 months,GA,65000.0,Not Verified,11041.0,421.61,MORTGAGE,debt_consolidation,,421.61,n,1
352,12000.0, 36 months,NJ,135000.0,Not Verified,31393.0,8904.07,OWN,credit_card,N,361.38,n,1
95,15000.0, 36 months,MN,117000.0,Partially Verified,2743.0,487.47,RENT,credit_card,,487.47,n,1
1649,32000.0, 60 months,FL,98000.0,Verified,32293.0,687.65,RENT,debt_consolidation,,687.65,n,1
1595,5000.0, 36 months,NY,12600.0,Verified,1445.0,164.86,RENT,debt_consolidation,Y,164.86,n,1
1061,, 36 months,VA,46000.0,Verified,1153.0,61.98,OWN,medical,N,61.98,n,1
1509,28000.0, 60 months,PA,105000.0,Partially Verified,18290.0,50.0,MORTGAGE,debt_consolidation,Y,726.19,n,0
959,4200.0, 36 months,OR,50000.0,Not Verified,6338.0,138.28,,debt_consolidation,,138.28,n,1
143,, 36 months,FL,,Not Verified,18567.0,50.0,MORTGAGE,debt_consolidation,Y,751.97,n,1
2075,35000.0, 36 months,OH,161500.0,Verified,14204.0,1054.02,MORTGAGE,credit_card,N,1054.02,n,1
1182,5000.0, 36 months,NJ,26250.0,Partially Verified,20126.0,185.8,MORTGAGE,other,N,185.8,n,0
1962,28000.0, 60 months,AL,64000.0,Verified,10291.0,854.76,MORTGAGE,debt_consolidation,N,829.91,n,0
1576,8000.0, 36 months,MD,135000.0,Not Verified,23749.0,246.99,RENT,major_purchase,N,246.99,n,1
2542,19600.0, 60 months,CA,93186.0,Not Verified,25464.0,519.18,MORTGAGE,debt_consolidation,N,519.18,n,0
2137,35000.0, 60 months,CA,80000.0,Partially Verified,4998.0,200.0,RENT,debt_consolidation,N,956.55,n,0
2125,18000.0, 36 months,FL,96000.0,Partially Verified,29398.0,592.63,MORTGAGE,debt_consolidation,Y,592.63,n,1
1237,3850.0, 36 months,CA,16000.0,Not Verified,,148.52,RENT,medical,Y,148.52,n,0
2512,10000.0, 36 months,IN,80000.0,Partially Verified,18443.0,50.0,MORTGAGE,credit_card,Y,314.48,n,1
236,13200.0, 60 months,PA,60000.0,Partially Verified,14858.0,342.35,MORTGAGE,debt_consolidation,Y,342.35,n,0
1628,40000.0, 60 months,TX,115000.0,Partially Verified,7348.0,6730.55,MORTGAGE,home_improvement,,1262.14,n,0
222,7000.0, 36 months,CT,95000.0,Partially Verified,9291.0,230.8,MORTGAGE,debt_consolidation,N,230.8,n,1
2410,10500.0, 36 months,NE,32872.0,Verified,1999.0,168.96,OWN,credit_card,Y,398.24,n,0
345,16000.0, 36 months,TX,160000.0,Partially Verified,2430.0,527.16,RENT,small_business,N,527.16,n,1
1810,7000.0, 36 months,AK,32000.0,Not Verified,,176.5,RENT,debt_consolidation,Y,230.8,n,1
120,8000.0, 36 months,TX,41000.0,Verified,15660.0,297.27,MORTGAGE,debt_consolidation,Y,297.27,n,0
1685,5000.0, 36 months,CO,40000.0,Not Verified,,164.62,OWN,debt_consolidation,N,164.62,n,1
559,25000.0,,TN,63000.0,Verified,3379.0,350.0,MORTGAGE,debt_consolidation,Y,719.06,n,0
332,35000.0, 36 months,PA,80000.0,Partially Verified,12052.0,24973.93,MORTGAGE,credit_card,N,1153.17,n,1
1086,20000.0, 36 months,GA,175000.0,Partially Verified,13773.0,7281.98,MORTGAGE,credit_card,N,628.95,n,1
2406,9500.0, 36 months,SD,55246.0,Partially Verified,1923.0,338.66,OWN,debt_consolidation,Y,338.66,n,0
1835,28000.0, 60 months,TX,150000.0,Not Verified,62545.0,695.73,MORTGAGE,credit_card,N,695.73,n,0
193,2000.0, 36 months,ME,35000.0,Not Verified,,62.67,MORTGAGE,debt_consolidation,N,62.67,n,1
235,4200.0, 36 months,FL,60000.0,Verified,6116.0,97.08,RENT,vacation,Y,180.01,n,0
181,7000.0, 36 months,NV,47500.0,Verified,2268.0,230.8,RENT,debt_consolidation,N,230.8,n,1
628,6000.0, 36 months,FL,50000.0,Not Verified,2039.0,188.69,RENT,debt_consolidation,N,188.69,n,1
389,9000.0, 36 months,SD,40000.0,Verified,4484.0,296.53,OWN,debt_consolidation,N,296.53,n,1
968,18725.0, 60 months,MO,104000.0,Not Verified,40507.0,465.27,MORTGAGE,debt_consolidation,,465.27,n,0
2098,17500.0, 36 months,CA,115000.0,Not Verified,69300.0,13364.39,MORTGAGE,credit_card,N,576.59,n,1
1545,6000.0, 36 months,PA,180000.0,Partially Verified,10038.0,188.69,OWN,small_business,N,188.69,n,1
669,18500.0, 36 months,FL,86500.0,Partially Verified,7413.0,609.97,RENT,debt_consolidation,N,609.97,n,1
2020,14000.0, 60 months,NJ,70000.0,Partially Verified,2804.0,11769.21,RENT,debt_consolidation,N,363.1,n,0
1982,6000.0, 36 months,WA,45000.0,Partially Verified,16371.0,194.99,OWN,car,Y,194.99,n,1
1843,12800.0, 36 months,NY,32000.0,Partially Verified,1346.0,,RENT,debt_consolidation,N,456.3,n,0
690,14400.0, 60 months,IL,45000.0,Verified,1534.0,,MORTGAGE,debt_consolidation,Y,454.37,n,0
370,5000.0, 36 months,NJ,70000.0,Partially Verified,7940.0,198.12,RENT,other,Y,198.12,n,0
1406,30500.0, 60 months,TX,61000.0,Verified,9949.0,29244.66,MORTGAGE,credit_card,N,757.84,n,0
331,15000.0, 36 months,AL,78000.0,Not Verified,3284.0,466.53,RENT,debt_consolidation,Y,466.53,n,1
614,18000.0, 60 months,AL,85000.0,Partially Verified,60428.0,364.89,MORTGAGE,home_improvement,N,364.89,n,1
1286,24000.0, 36 months,MD,112000.0,Partially Verified,54784.0,21850.38,MORTGAGE,debt_consolidation,N,867.54,n,0
1030,11750.0, 36 months,TX,42000.0,Verified,2839.0,430.65,OWN,major_purchase,Y,430.65,n,0
266,12000.0, 36 months,UT,310000.0,Partially Verified,21862.0,9068.42,MORTGAGE,other,N,377.37,n,1
1793,24000.0, 36 months,CA,65000.0,Not Verified,38534.0,14749.12,MORTGAGE,debt_consolidation,N,743.69,n,1
1062,6000.0, 36 months,GA,90000.0,Not Verified,27069.0,2009.38,MORTGAGE,car,N,188.0,n,1
2533,1000.0, 36 months,KY,28000.0,Verified,11540.0,32.93,OWN,major_purchase,N,32.93,n,1
545,8000.0, 36 months,CA,63768.12,Partially Verified,6419.0,240.92,RENT,other,Y,240.92,n,1
1142,11000.0, 36 months,MT,65000.0,Not Verified,16571.0,3998.79,MORTGAGE,credit_card,N,345.92,n,1
1807,3600.0, 36 months,AL,64000.0,Partially Verified,21833.0,50.0,MORTGAGE,credit_card,Y,113.21,n,1
1676,35000.0, 60 months,PA,65000.0,Verified,23474.0,869.66,MORTGAGE,credit_card,N,869.66,n,0
1968,20000.0, 60 months,MI,68000.0,Verified,6400.0,592.79,MORTGAGE,debt_consolidation,N,592.79,n,0
1730,13075.0, 36 months,FL,39000.0,Verified,13700.0,424.91,MORTGAGE,credit_card,N,424.91,n,1
105,10000.0, 36 months,MI,112853.0,Not Verified,,314.48,MORTGAGE,debt_consolidation,Y,314.48,n,1
1508,5000.0, 36 months,IL,72000.0,Partially Verified,27066.0,2391.5,MORTGAGE,debt_consolidation,N,157.24,n,1
128,10000.0, 36 months,TX,33000.0,Verified,1579.0,400.2,RENT,credit_card,Y,400.2,n,0
630,8000.0, 36 months,FL,50000.0,Verified,,263.78,RENT,credit_card,N,263.78,n,1
683,26000.0, 36 months,MD,185000.0,Verified,5584.0,808.65,RENT,debt_consolidation,N,808.65,n,1
20,10000.0, 36 months,TX,65000.0,Not Verified,16791.0,308.73,MORTGAGE,debt_consolidation,Y,308.73,n,1
870,12000.0, 60 months,NC,52296.0,Partially Verified,16278.0,298.17,MORTGAGE,debt_consolidation,N,298.17,n,0
242,3000.0, 36 months,FL,76000.0,Partially Verified,,826.95,RENT,other,,98.85,n,1
50,, 36 months,MI,80000.0,Verified,8302.0,197.83,RENT,debt_consolidation,N,197.83,n,1
1186,30000.0, 60 months,TX,170000.0,Partially Verified,3505.0,538.0,MORTGAGE,home_improvement,Y,658.13,n,1
915,12000.0,,MN,78000.0,Verified,12229.0,304.66,MORTGAGE,debt_consolidation,N,304.66,n,0
441,19200.0, 36 months,MI,80000.0,Partially Verified,11522.0,8621.57,MORTGAGE,credit_card,N,597.16,n,1
1891,3600.0, 36 months,MN,52932.0,Verified,7262.0,3156.45,MORTGAGE,moving,N,108.42,n,1
1755,11000.0, 36 months,PA,78650.0,Partially Verified,2628.0,5128.09,RENT,debt_consolidation,N,362.69,n,1
1926,12000.0, 36 months,IN,65000.0,Partially Verified,2263.0,395.09,OWN,debt_consolidation,Y,395.09,n,1
707,24000.0, 36 months,MD,161900.0,Verified,41365.0,790.17,MORTGAGE,debt_consolidation,Y,790.17,n,1
138,7000.0, 36 months,NC,30000.0,Verified,32516.0,230.8,,credit_card,N,230.8,n,1
2162,5050.0, 36 months,CO,53000.0,Partially Verified,38254.0,4148.58,MORTGAGE,debt_consolidation,N,166.51,n,1
822,14000.0, 36 months,IL,60000.0,,2666.0,421.61,MORTGAGE,credit_card,N,421.61,n,1
301,25000.0, 36 months,OK,102000.0,Partially Verified,24589.0,783.3,OWN,medical,N,783.3,n,1
2100,11100.0, 36 months,CA,37000.0,Verified,,323.0,RENT,debt_consolidation,,428.18,n,0
172,18000.0, 60 months,CA,80000.0,Partially Verified,8282.0,16328.67,RENT,debt_consolidation,N,517.72,n,0
2173,14000.0, 60 months,AZ,50799.0,Verified,3244.0,347.87,RENT,debt_consolidation,Y,347.87,n,0
1682,, 36 months,IL,84000.0,Partially Verified,,329.48,RENT,major_purchase,N,329.48,n,1
1688,16000.0, 36 months,CA,60000.0,Partially Verified,5643.0,503.16,RENT,debt_consolidation,,503.16,n,1
284,3825.0, 36 months,MS,28000.0,Verified,2433.0,1329.3,RENT,debt_consolidation,N,126.03,n,1
1659,20000.0, 36 months,WA,55000.0,Partially Verified,12049.0,10.0,MORTGAGE,debt_consolidation,Y,743.17,n,0
1258,27900.0, 60 months,MO,62000.0,Verified,16991.0,802.47,RENT,debt_consolidation,Y,802.47,n,0
1575,15000.0, 36 months,IL,60000.0,Not Verified,1903.0,469.98,RENT,debt_consolidation,Y,469.98,n,1
920,6000.0, 36 months,IL,106000.0,Not Verified,14103.0,3523.01,MORTGAGE,home_improvement,N,186.61,,1
1433,22000.0, 36 months,NY,63408.0,Not Verified,4334.0,724.33,MORTGAGE,debt_consolidation,Y,724.33,n,1
2199,28000.0, 36 months,NC,80000.0,Not Verified,23932.0,923.2,MORTGAGE,credit_card,Y,923.2,n,1
2070,4600.0, 36 months,PA,30000.0,Partially Verified,3158.0,185.93,ANY,credit_card,Y,185.93,,0
1692,10400.0, 60 months,TX,47956.0,Partially Verified,3131.0,258.42,RENT,debt_consolidation,Y,258.42,n,0
734,9250.0, 36 months,CA,25751.9,Verified,1662.0,339.03,RENT,debt_consolidation,N,339.03,n,0
1812,40000.0, 36 months,NY,144000.0,Verified,13756.0,1445.9,MORTGAGE,home_improvement,Y,1445.9,n,0
1234,35000.0, 36 months,WA,145000.0,Verified,10235.0,1265.16,MORTGAGE,credit_card,N,1265.16,n,0
344,25000.0, 36 months,VA,120000.0,Partially Verified,7084.0,783.3,RENT,debt_consolidation,Y,783.3,n,1
306,22000.0, 36 months,TX,88000.0,Not Verified,12966.0,,MORTGAGE,debt_consolidation,Y,,n,1
2379,14400.0, 36 months,CA,45000.0,Partially Verified,7822.0,474.11,RENT,debt_consolidation,Y,474.11,n,1
2543,20000.0, 36 months,MD,100000.0,Not Verified,25864.0,628.95,MORTGAGE,debt_consolidation,N,628.95,n,1
922,7000.0, 36 months,NY,85000.0,Partially Verified,18043.0,218.0,MORTGAGE,debt_consolidation,Y,230.47,n,1
1313,35000.0, 60 months,NY,160000.0,Verified,16763.0,869.66,OWN,debt_consolidation,N,869.66,n,0
1402,10000.0, 36 months,VA,65000.0,Verified,3738.0,329.24,RENT,debt_consolidation,Y,329.24,n,1
167,15000.0, 60 months,CA,72000.0,Not Verified,17983.0,322.34,RENT,debt_consolidation,N,322.34,n,1
421,20000.0, 60 months,NJ,60000.0,Partially Verified,21812.0,592.79,MORTGAGE,debt_consolidation,Y,592.79,n,0
225,17000.0, 36 months,OH,85000.0,Not Verified,30208.0,9137.49,MORTGAGE,debt_consolidation,N,534.61,n,1
2387,7200.0, 36 months,CA,50000.0,Not Verified,,267.55,MORTGAGE,debt_consolidation,Y,,n,0
12,8000.0, 36 months,TX,65000.0,Partially Verified,13747.0,263.39,MORTGAGE,debt_consolidation,N,263.39,n,1
1546,12000.0, 36 months,MI,68000.0,Partially Verified,6690.0,462.9,MORTGAGE,debt_consolidation,,462.9,n,0
617,13000.0, 36 months,CA,35000.0,Partially Verified,4411.0,200.0,RENT,credit_card,Y,476.47,n,0
1092,30000.0, 36 months,FL,81000.0,Verified,3071.0,1084.43,RENT,debt_consolidation,Y,,n,0
90,6000.0, 36 months,MS,40000.0,Not Verified,3064.0,185.93,RENT,credit_card,Y,185.93,n,1
2323,5050.0, 36 months,LA,60000.0,Verified,6768.0,219.12,MORTGAGE,moving,N,204.12,n,0
1404,1200.0, 36 months,CA,30000.0,Partially Verified,,39.54,RENT,major_purchase,N,39.54,n,1
2111,15000.0, 60 months,LA,110000.0,Partially Verified,20920.0,,OWN,debt_consolidation,N,420.62,n,0
876,27500.0, 60 months,NJ,75000.0,Verified,24178.0,1590.96,MORTGAGE,debt_consolidation,Y,790.96,n,0
1396,5200.0, 36 months,IN,32000.0,Verified,8325.0,171.33,,credit_card,Y,171.33,n,1
777,12000.0, 36 months,CA,,Verified,45969.0,395.09,MORTGAGE,debt_consolidation,Y,395.09,n,1
1638,6025.0, 36 months,MA,33370.0,Partially Verified,,1012.77,RENT,debt_consolidation,N,198.66,n,1
304,24000.0, 36 months,NC,93000.0,Not Verified,59274.0,746.44,MORTGAGE,debt_consolidation,N,746.44,n,1
2500,30000.0, 36 months,NY,90000.0,Partially Verified,1477.0,989.14,RENT,credit_card,Y,989.14,n,1
855,15000.0, 36 months,CA,55000.0,Not Verified,4062.0,493.86,RENT,debt_consolidation,N,493.86,n,1
2437,8000.0, 36 months,TX,41520.0,Verified,5159.0,6363.71,OWN,other,N,263.58,n,1
28,40000.0, 36 months,NY,97700.0,Verified,5137.0,500.0,MORTGAGE,debt_consolidation,Y,1425.92,n,0
1522,14000.0, 36 months,WA,82000.0,Not Verified,28899.0,440.27,MORTGAGE,vacation,N,440.27,n,1
1066,5000.0, 36 months,NJ,39000.0,Not Verified,660.0,157.24,RENT,debt_consolidation,N,157.24,n,1
1232,19000.0, 60 months,SD,67000.0,Partially Verified,13734.0,539.79,OWN,debt_consolidation,,532.79,n,0
2215,8000.0, 36 months,CA,45000.0,Partially Verified,2063.0,263.78,RENT,debt_consolidation,N,263.78,n,1
1911,25000.0, 60 months,NC,134000.0,Not Verified,28195.0,549.07,MORTGAGE,debt_consolidation,N,549.07,n,1
2517,9000.0, 36 months,CA,33000.0,Verified,837.0,353.05,RENT,other,Y,353.05,n,0
490,9075.0, 36 months,IN,49000.0,Verified,7511.0,359.58,MORTGAGE,debt_consolidation,Y,359.58,n,0
1620,6000.0, 36 months,WA,20000.0,,1489.0,222.96,MORTGAGE,credit_card,Y,222.96,n,0
74,18000.0, 36 months,MO,,Partially Verified,14160.0,659.72,MORTGAGE,debt_consolidation,N,659.72,n,0
515,10000.0, 36 months,FL,55000.0,Verified,14713.0,8965.65,MORTGAGE,debt_consolidation,N,329.72,n,1
1309,26400.0, 36 months,TX,75000.0,Partially Verified,28111.0,954.3,MORTGAGE,debt_consolidation,,954.3,,0
1457,10000.0, 36 months,CA,46046.0,Not Verified,995.0,329.48,RENT,debt_consolidation,N,329.48,n,1
1882,3000.0, 36 months,OR,28000.0,Partially Verified,875.0,98.78,RENT,debt_consolidation,N,98.78,n,1
1095,, 60 months,VA,,Verified,19190.0,788.84,MORTGAGE,other,Y,788.84,n,0
561,4750.0, 36 months,NJ,66000.0,Partially Verified,72565.0,393.44,MORTGAGE,car,Y,183.23,n,0
179,10000.0, 36 months,FL,78000.0,Partially Verified,1071.0,311.02,RENT,credit_card,N,311.02,n,1
2002,11000.0, 36 months,MN,54000.0,Not Verified,12027.0,340.86,MORTGAGE,credit_card,N,340.86,n,1
109,16800.0, 36 months,CA,57200.0,,19780.0,553.92,MORTGAGE,debt_consolidation,N,553.92,n,1
1584,30000.0, 36 months,AZ,140000.0,Partially Verified,62465.0,943.42,OWN,credit_card,N,943.42,n,1
1517,28000.0, 36 months,TX,137000.0,Partially Verified,27893.0,923.2,MORTGAGE,debt_consolidation,N,923.2,n,1
116,8000.0, 36 months,MI,60000.0,Not Verified,,100.0,MORTGAGE,home_improvement,N,247.9,n,1
1100,28000.0, 60 months,CA,150000.0,Not Verified,4572.0,726.19,MORTGAGE,debt_consolidation,N,726.19,n,0
643,, 36 months,NY,7920.0,Verified,19442.0,200.0,MORTGAGE,debt_consolidation,,492.57,n,1
1799,11200.0, 60 months,UT,68000.0,Partially Verified,3307.0,,MORTGAGE,car,N,278.29,n,0
2331,14675.0, 36 months,FL,50000.0,Partially Verified,10842.0,50.0,MORTGAGE,credit_card,Y,537.86,n,0
585,6400.0, 36 months,CT,79000.0,Partially Verified,,228.15,MORTGAGE,house,Y,228.15,n,0
2399,, 36 months,MD,109000.0,Not Verified,24900.0,197.83,MORTGAGE,debt_consolidation,N,197.83,n,1
1356,35000.0, 36 months,MS,260000.0,Verified,29940.0,1080.54,OWN,credit_card,N,1080.54,n,1
1600,10000.0, 36 months,FL,36645.0,Verified,2706.0,366.51,RENT,debt_consolidation,Y,366.51,n,0
622,, 60 months,OR,40000.0,Partially Verified,3023.0,504.82,RENT,credit_card,N,457.19,n,0
1588,10000.0, 60 months,CA,,Not Verified,2009.0,387.0,OWN,debt_consolidation,Y,296.4,n,0
2442,22000.0, 36 months,OH,75000.0,Partially Verified,4323.0,684.24,MORTGAGE,credit_card,N,684.24,n,1
2311,16000.0, 36 months,AZ,,Verified,2809.0,627.65,RENT,debt_consolidation,Y,627.65,n,0
409,10400.0, 36 months,GA,95000.0,Verified,12540.0,337.98,MORTGAGE,debt_consolidation,,337.98,n,1
636,5275.0, 36 months,ME,84000.0,Verified,2670.0,206.93,OWN,debt_consolidation,N,206.93,n,0
1623,32000.0, 36 months,TX,105932.0,Partially Verified,15263.0,1055.09,MORTGAGE,debt_consolidation,Y,1055.09,n,1
115,3350.0, 36 months,ME,39000.0,Not Verified,7551.0,100.89,MORTGAGE,credit_card,N,100.89,n,1
1826,10000.0, 36 months,MA,135000.0,Not Verified,5616.0,301.15,MORTGAGE,home_improvement,N,301.15,n,1
288,7000.0,,IN,55000.0,Partially Verified,820.0,230.8,OWN,debt_consolidation,Y,230.8,n,1
